 0.008130, 0.008130, 0.006803, 0.047619, 0.006289, 0.047619, 0.007092, 0.049645, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.007092, 0.007092, 0.009009, 0.051852, 0.007752, 0.007407, 0.049645, 0.045752, 0.008547, 0.051852, 0.008547, 0.007407, 0.007407, 0.007092, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.006536, 0.047619, 0.008547, 0.007752, 0.008130
 0.008130, 0.008130, 0.006803, 0.006803, 0.044025, 0.047619, 0.007092, 0.007092, 0.063063, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.049645, 0.008130, 0.009009, 0.056911, 0.007407, 0.007752, 0.054264, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.051852, 0.049645, 0.049645, 0.007092, 0.009009, 0.007407, 0.007752, 0.051852, 0.049645, 0.045752, 0.059829, 0.007407, 0.059829, 0.051852, 0.007407, 0.007092, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.056911, 0.007407, 0.006536, 0.047619, 0.008547, 0.007752, 0.008130
 0.008130, 0.008130, 0.047619, 0.047619, 0.044025, 0.047619, 0.007092, 0.049645, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.049645, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.051852, 0.049645, 0.049645, 0.007092, 0.009009, 0.051852, 0.007752, 0.051852, 0.007092, 0.045752, 0.059829, 0.007407, 0.059829, 0.051852, 0.007407, 0.049645, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.006536, 0.047619, 0.008547, 0.007752, 0.008130
 0.008130, 0.008130, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.059829, 0.056911, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.056911, 0.009009, 0.056911, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.007092, 0.049645, 0.009009, 0.007407, 0.054264, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.051852, 0.007092, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.056911, 0.051852, 0.045752, 0.006803, 0.059829, 0.054264, 0.008130
 0.056911, 0.008130, 0.047619, 0.047619, 0.044025, 0.047619, 0.007092, 0.049645, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.054264, 0.063063, 0.010101, 0.009524, 0.010101, 0.007752, 0.051852, 0.007092, 0.007092, 0.007092, 0.063063, 0.051852, 0.007752, 0.051852, 0.049645, 0.045752, 0.008547, 0.051852, 0.008547, 0.051852, 0.007407, 0.049645, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.006536, 0.006803, 0.008547, 0.007752, 0.008130
 0.008130, 0.008130, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.051852, 0.054264, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.054264, 0.007407, 0.007092, 0.007092, 0.007092, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.007407, 0.007092, 0.056911, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.045752, 0.006803, 0.008547, 0.007752, 0.008130
 0.056911, 0.056911, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.007092, 0.007092, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.007407, 0.007092, 0.008130, 0.059829, 0.056911, 0.059829, 0.056911, 0.008130, 0.051852, 0.006536, 0.006803, 0.008547, 0.007752, 0.056911
 0.056911, 0.056911, 0.047619, 0.006803, 0.044025, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.049645, 0.007092, 0.063063, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.007407, 0.007092, 0.008130, 0.059829, 0.056911, 0.059829, 0.056911, 0.008130, 0.051852, 0.006536, 0.006803, 0.008547, 0.054264, 0.056911
 0.056911, 0.056911, 0.006803, 0.006803, 0.044025, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.007092, 0.049645, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.051852, 0.007092, 0.008130, 0.059829, 0.056911, 0.059829, 0.056911, 0.008130, 0.051852, 0.006536, 0.006803, 0.008547, 0.054264, 0.056911
 0.056911, 0.056911, 0.047619, 0.006803, 0.044025, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.056911, 0.009009, 0.056911, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.049645, 0.049645, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.051852, 0.049645, 0.008130, 0.059829, 0.056911, 0.059829, 0.056911, 0.056911, 0.051852, 0.006536, 0.006803, 0.008547, 0.054264, 0.056911
 0.008130, 0.008130, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.059829, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.007092, 0.007092, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.007407, 0.007092, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.056911, 0.007407, 0.006536, 0.006803, 0.008547, 0.007752, 0.008130
 0.056911, 0.056911, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.056911, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.056911, 0.009009, 0.056911, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.049645, 0.049645, 0.009009, 0.007407, 0.054264, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.051852, 0.007092, 0.056911, 0.059829, 0.056911, 0.059829, 0.056911, 0.008130, 0.051852, 0.045752, 0.006803, 0.059829, 0.054264, 0.056911
 0.008130, 0.008130, 0.006803, 0.006803, 0.006289, 0.006803, 0.049645, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.056911, 0.007752, 0.059829, 0.056911, 0.010101, 0.007092, 0.008130, 0.009009, 0.008130, 0.051852, 0.054264, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.054264, 0.007407, 0.007092, 0.007092, 0.007092, 0.009009, 0.007407, 0.054264, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.007407, 0.007092, 0.056911, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.045752, 0.006803, 0.008547, 0.007752, 0.008130
 0.008130, 0.008130, 0.006803, 0.047619, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.049645, 0.008130, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.051852, 0.049645, 0.007092, 0.007092, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.045752, 0.008547, 0.007407, 0.008547, 0.007407, 0.007407, 0.007092, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.006536, 0.047619, 0.008547, 0.007752, 0.008130
 0.008130, 0.008130, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.056911, 0.008547, 0.056911, 0.054264, 0.008547, 0.056911, 0.010101, 0.007092, 0.008130, 0.009009, 0.056911, 0.051852, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.007092, 0.049645, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.051852, 0.007092, 0.008130, 0.008547, 0.008130, 0.008547, 0.008130, 0.008130, 0.007407, 0.045752, 0.006803, 0.059829, 0.007752, 0.008130
 0.008130, 0.056911, 0.006803, 0.006803, 0.006289, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.056911, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.056911, 0.009009, 0.008130, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.049645, 0.049645, 0.009009, 0.007407, 0.054264, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.007407, 0.051852, 0.007092, 0.008130, 0.008547, 0.056911, 0.059829, 0.056911, 0.008130, 0.051852, 0.045752, 0.006803, 0.059829, 0.054264, 0.056911
 0.056911, 0.056911, 0.047619, 0.006803, 0.044025, 0.006803, 0.007092, 0.007092, 0.009009, 0.011494, 0.008130, 0.008547, 0.008130, 0.007752, 0.008547, 0.008130, 0.010101, 0.007092, 0.056911, 0.009009, 0.056911, 0.007407, 0.007752, 0.007752, 0.009009, 0.010101, 0.009524, 0.010101, 0.007752, 0.007407, 0.007092, 0.049645, 0.049645, 0.009009, 0.007407, 0.007752, 0.007407, 0.007092, 0.006536, 0.008547, 0.007407, 0.008547, 0.051852, 0.051852, 0.049645, 0.008130, 0.059829, 0.056911, 0.059829, 0.056911, 0.008130, 0.051852, 0.006536, 0.006803, 0.008547, 0.054264, 0.056911
